student_id,student_name,study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score
5235,Pooja Reddy,4,88,8.7,6.1,3,92
5236,Prakash Dubey,9,67,7.7,1.7,5,70
5237,Priya Patil,6,89,7.5,4.9,9,84
5238,Rahul Deshmukh,9,98,7.9,7.7,3,41
5239,Raj Mehta,10,94,6.1,7.1,10,74
5240,Rakesh Wagh,10,82,7.4,5.4,5,44
5241,Riya Yadav,4,73,8.2,2.4,3,64
5242,Rohan Nair,9,73,5.4,3.4,3,81
5243,Rohit Saxena,10,90,8.8,2.1,6,43
5244,Sachin Sharma,10,78,8.6,6.8,10,62
5245,Sakshi Jadhav,4,64,8.9,6.5,6,63
5246,Sameer Mishra,3,87,8.2,7.4,3,53
5247,Sana Bhosale,6,65,6.2,1.4,5,70
5248,Sanjay Tiwari,10,100,7.3,7.8,9,85
5249,Sanya Pande,10,77,5.5,7.8,10,95
5250,Shivam Kapoor,6,74,8,5.7,7,90
5251,Shraddha Pawar,2,62,5.6,7.2,9,93
5252,Shreya Khan,5,66,8.5,4.1,9,51
5253,Sneha Kale,8,98,6,3.2,5,46
5254,Sonali Gaikwad,6,82,5.6,2.1,9,50
5255,Sonal Desai,4,96,5.3,1.2,2,94
5256,Sourabh Dhumal,4,99,7.8,1.3,9,52
5257,Tanmay Malik,1,62,5.7,5.8,7,82
5258,Tanya Ingale,3,75,5.8,3.4,7,62
5259,Varun Singh,7,94,5.7,1.4,10,78
5260,Vikas Shinde,3,80,6.2,1.8,4,82
5261,Vijay Naik,10,80,8.8,5.7,3,90
5262,Vishal Kadam,1,83,6.9,7.6,7,44
5263,Yash Lokhande,6,88,6,3.9,8,58
5264,Yogesh Roy,5,98,5.7,6.4,2,46
5265,Zoya Borkar,9,96,5.1,7.8,6,62
5266,Aarav Gupta,9,85,6.5,6,5,60
5267,Aditi Chavan,6,83,5.4,6.1,9,88
5268,Aditya Thakur,7,74,5.1,5.3,9,79
5269,Akash Gawande,7,64,5.4,7.8,3,45
5270,Akshay Salve,6,89,6.3,3.1,7,64
5271,Aman Das,2,60,8,6.5,8,79
5272,Amit Mane,5,88,5.3,3.9,4,81
5273,Ananya Joshi,3,80,7.7,2.1,10,85
5274,Aniket More,5,92,7.5,6.2,10,52
5275,Anjali Raut,7,98,8.5,6.8,3,89
5276,Arjun Sawant,3,82,5.7,7,2,90
5277,Aryan Rathod,3,83,8.2,7.5,7,52
5278,Ashish Iyer,9,79,8.5,6.2,9,76
5279,Ayush Pandey,4,75,8.9,4.7,8,78
5280,Bhavna Verma,2,63,8.2,7.6,8,89
5281,Chetan Kulkarni,8,61,5.5,2.5,8,44
5282,Deepak Agrawal,8,89,8.8,1.5,3,53
5283,Deepika Suryawanshi,9,97,8.3,4,2,88
5284,Dhruv Chaudhary,8,62,5.8,5.1,2,42
5285,Divya Reddy,10,73,5.7,5.8,10,66
5286,Gaurav Dubey,6,84,8.7,6.7,10,56
5287,Isha Patil,3,88,5.6,1.2,9,74
5288,Karan Deshmukh,9,90,8.1,6.6,2,66
5289,Kavya Mehta,3,88,6.6,5.2,9,87
5290,Kiran Wagh,3,63,7.9,7.7,10,44
5291,Kunal Yadav,9,70,5.4,3.4,9,68
5292,Manish Nair,9,79,7.9,5.3,5,69
5293,Meera Saxena,4,62,7,6.4,2,68
5294,Mohit Sharma,8,74,8.6,4.6,5,44
5295,Neha Jadhav,10,75,5.8,2.1,3,66
5296,Nikhil Mishra,8,100,5.4,1.3,7,89
5297,Nisha Bhosale,1,73,5.8,1.8,9,73
5298,Pallavi Tiwari,7,99,5.3,4.5,6,46
5299,Pankaj Pande,2,88,8.9,5.5,2,80
5300,Pooja Kapoor,9,88,5.5,5,5,92
5301,Prakash Pawar,1,93,5.8,6,9,85
5302,Priya Khan,10,94,8.2,1.3,7,45
5303,Rahul Kale,2,69,6,2,2,41
5304,Raj Gaikwad,5,77,5.9,6.3,5,49
5305,Rakesh Desai,3,81,7.7,6.5,5,59
5306,Riya Dhumal,9,100,6.6,5.9,2,91
5307,Rohan Malik,4,61,8.3,6.2,5,64
5308,Rohit Ingale,8,79,7.6,7.7,9,94
5309,Sachin Singh,1,68,6.2,7.6,3,45
5310,Sakshi Shinde,5,68,7.4,5.5,6,82
5311,Sameer Naik,10,91,8.5,3.2,7,82
5312,Sana Kadam,10,68,6.5,1.1,8,93
5313,Sanjay Lokhande,3,92,7.9,5.4,4,69
5314,Sanya Roy,4,100,6.7,4,7,73
5315,Shivam Borkar,5,91,7.2,2,8,40
5316,Shraddha Gupta,6,66,7.9,2.5,7,89
5317,Shreya Chavan,6,65,5.2,7.6,9,75
5318,Sneha Thakur,2,77,6.8,1.5,3,79
5319,Sonali Gawande,8,82,5.4,6.5,2,58
5320,Sonal Salve,3,91,7.9,7.3,10,44
5321,Sourabh Das,4,77,7.4,5.8,8,80
5322,Tanmay Mane,9,66,6.3,1.4,6,81
5323,Tanya Joshi,7,100,5.3,6.9,7,50
5324,Varun More,4,97,8.7,5.6,10,86
5325,Vikas Raut,10,86,6.3,2.9,9,40
5326,Vijay Sawant,4,88,6.1,5.4,9,76
5327,Vishal Rathod,6,98,5.4,2,7,44
5328,Yash Iyer,3,79,7.3,6,8,82
5329,Yogesh Pandey,2,65,6.1,7.3,7,64
5330,Zoya Verma,5,84,8.4,4.7,6,58
5331,Aarav Kulkarni,6,78,7.7,7.7,8,81
5332,Aditi Agrawal,9,92,5,4.1,2,84
5333,Aditya Suryawanshi,4,91,7.3,7,9,73
5334,Akash Chaudhary,9,79,5.9,6.4,4,81
5335,Akshay Reddy,7,75,5.1,1.6,6,40
5336,Aman Dubey,1,77,7.5,7.4,7,86
5337,Amit Patil,8,85,5.8,7.4,4,73
5338,Ananya Deshmukh,6,86,8.6,3.5,4,48
5339,Aniket Mehta,4,80,7.3,6.6,3,67
5340,Anjali Wagh,5,81,5.8,2.6,2,75
5341,Arjun Yadav,4,100,8.9,1.2,9,84
5342,Aryan Nair,7,70,7.2,2.5,6,69
5343,Ashish Saxena,6,67,5.7,4.4,8,54
5344,Ayush Sharma,5,92,7.1,1.4,3,54
5345,Bhavna Jadhav,3,98,8.8,2.1,9,80
5346,Chetan Mishra,4,84,6.7,7.7,4,88
5347,Deepak Bhosale,5,76,6.7,4.5,6,75
5348,Deepika Tiwari,5,74,6.8,6.8,6,84
5349,Dhruv Pande,4,79,6.1,2.4,8,74
5350,Divya Kapoor,6,62,5.6,1.6,3,67
5351,Gaurav Pawar,3,81,7.3,6.5,10,62
5352,Isha Khan,6,71,8.6,3.4,3,67
5353,Karan Kale,2,70,7.9,4.2,7,40
5354,Kavya Gaikwad,5,82,5.4,7.9,3,72
5355,Kiran Desai,8,99,6.6,3.2,10,50
5356,Kunal Dhumal,9,68,5,4.3,7,90
5357,Manish Malik,7,97,6.2,5.4,10,87
5358,Meera Ingale,8,81,7.7,1.6,10,67
5359,Mohit Singh,1,99,6.2,6,4,74
5360,Neha Shinde,4,75,8.4,4.2,4,42
5361,Nikhil Naik,7,100,6.9,2.2,3,72
5362,Nisha Kadam,9,87,7.7,4,8,87
5363,Pallavi Lokhande,6,87,8.5,4.2,2,69
5364,Pankaj Roy,9,83,7.7,5.5,3,88
5365,Pooja Borkar,3,78,8.6,7.6,10,44
5366,Prakash Gupta,2,81,8.2,6.4,7,94
5367,Priya Chavan,1,94,7.3,3.7,6,59
5368,Rahul Thakur,6,92,6.2,7.8,3,41
5369,Raj Gawande,7,60,6.2,6.5,9,74
5370,Rakesh Salve,3,88,8.5,1.2,9,74
5371,Riya Das,8,94,5.2,1.8,2,47
5372,Rohan Mane,8,90,8.8,2.5,8,59
5373,Rohit Joshi,4,80,6.3,1.6,4,91
5374,Sachin More,3,73,8,4.4,8,50
5375,Sakshi Raut,8,87,6.3,3.4,4,44
5376,Sameer Sawant,7,87,8.8,7.8,2,86
5377,Sana Rathod,2,75,5.1,4.3,8,78
5378,Sanjay Iyer,3,76,6.4,2.5,9,67
5379,Sanya Pandey,5,75,8.5,7.8,8,56
5380,Shivam Verma,6,61,6.1,4.6,3,88
5381,Shraddha Kulkarni,2,61,6.1,1.5,6,88
5382,Shreya Agrawal,10,63,8.6,1.6,6,40
5383,Sneha Suryawanshi,4,77,8.3,5.7,9,86
5384,Sonali Chaudhary,4,80,5.4,4.5,8,66
5385,Sonal Reddy,1,76,7.3,5.4,9,58
5386,Sourabh Dubey,9,99,5.9,6.9,7,59
5387,Tanmay Patil,3,69,5.9,5.8,10,65
5388,Tanya Deshmukh,10,76,7.5,7,9,72
5389,Varun Mehta,5,70,5.5,6.2,3,93
5390,Vikas Wagh,9,72,6.9,5.7,8,41
5391,Vijay Yadav,2,83,6,1.9,2,74
5392,Vishal Nair,2,72,8.4,4.4,8,43
5393,Yash Saxena,9,73,7.2,4,3,40
5394,Yogesh Sharma,9,87,5.9,4.8,4,56
5395,Zoya Jadhav,6,94,8.7,3.7,7,83
5396,Aarav Mishra,1,68,8.3,5.3,5,59
5397,Aditi Bhosale,10,64,6.1,3.7,7,60
5398,Aditya Tiwari,4,69,8.8,4.9,6,90
5399,Akash Pande,10,83,6.1,3.8,7,55
5400,Akshay Kapoor,9,99,6.2,7.3,7,82
5401,Aman Pawar,9,66,6.5,3.6,3,86
5402,Amit Khan,7,61,5.7,6.1,8,76
5403,Ananya Kale,7,81,7.7,5.3,10,94
5404,Aniket Gaikwad,6,100,7.2,3.7,7,95
5405,Anjali Desai,1,82,8.6,6.7,7,43
5406,Arjun Dhumal,4,97,6,7.5,8,49
5407,Aryan Malik,8,86,5.7,6.3,2,61
5408,Ashish Ingale,9,61,6.4,7.6,3,77
5409,Ayush Singh,6,77,5.6,4.1,7,55
5410,Bhavna Shinde,8,91,8.8,7.4,5,75
5411,Chetan Naik,1,80,7.9,7.1,8,90
5412,Deepak Kadam,5,67,8.2,6.3,10,40
5413,Deepika Lokhande,6,67,8,6.8,9,88
5414,Dhruv Roy,9,87,6,6.1,3,67
5415,Divya Borkar,4,78,5.6,4.6,4,90
5416,Gaurav Gupta,3,83,6.7,4.9,3,78
5417,Isha Chavan,4,75,8.3,3.9,2,42
5418,Karan Thakur,2,73,6.3,5.7,8,90
5419,Kavya Gawande,6,87,5,3.3,8,42
5420,Kiran Salve,7,60,7.6,6.2,3,54
5421,Kunal Das,9,77,5.8,4.5,8,70
5422,Manish Mane,10,75,7.2,3.5,6,90
5423,Meera Joshi,1,91,5.1,2,9,49
5424,Mohit More,3,89,7,2.8,8,70
5425,Neha Raut,4,77,6.6,5.5,4,46
5426,Nikhil Sawant,3,70,8.5,3.6,6,59
5427,Nisha Rathod,9,69,7.9,1.2,4,54
5428,Pallavi Iyer,2,68,5.1,3.3,10,63
5429,Pankaj Pandey,1,71,8.2,3.6,6,79
5430,Pooja Verma,9,91,8.2,2.6,9,80
5431,Prakash Kulkarni,10,61,7.7,3,6,77
5432,Priya Agrawal,3,61,8.7,5.9,6,41
5433,Rahul Suryawanshi,4,82,8.2,6.2,3,83
5434,Raj Chaudhary,6,69,5.9,7.7,10,76
5435,Rakesh Reddy,6,94,6.5,1.8,8,43
5436,Riya Dubey,10,90,6.4,3.2,4,93
5437,Rohan Patil,5,91,7,1.5,9,82
5438,Rohit Deshmukh,1,78,8.8,5.3,4,78
5439,Sachin Mehta,5,77,7.5,1.1,2,67
5440,Sakshi Wagh,6,77,6.3,2.4,8,84
5441,Sameer Yadav,6,68,8.8,5.1,8,57
5442,Sana Nair,6,83,7.8,3.5,7,80
5443,Sanjay Saxena,10,95,6.1,4.8,8,74
5444,Sanya Sharma,9,70,8.6,5.5,4,74
5445,Shivam Jadhav,3,62,6.4,6.9,4,84
5446,Shraddha Mishra,4,83,7.1,3.8,5,49
5447,Shreya Bhosale,7,76,6.9,3,3,45
5448,Sneha Tiwari,5,92,8.7,4.8,4,71
5449,Sonali Pande,5,95,6.1,1.5,2,85
5450,Sonal Kapoor,2,98,6.3,1.3,4,54
5451,Sourabh Pawar,3,76,7.6,4.2,6,71
5452,Tanmay Khan,8,96,8.5,2.5,5,93
5453,Tanya Kale,9,64,5.5,1.1,5,74
5454,Varun Gaikwad,8,75,5.8,5.8,10,44
5455,Vikas Desai,4,70,8.8,6.7,2,89
5456,Vijay Dhumal,2,97,8.1,2,9,94
5457,Vishal Malik,2,84,6.4,4.9,2,79
5458,Yash Ingale,4,75,6.4,7.9,6,74
5459,Yogesh Singh,6,66,6.9,2.9,3,72
5460,Zoya Shinde,9,92,7.7,6.1,6,74
5461,Aarav Naik,9,86,7.2,2.1,10,58
5462,Aditi Kadam,1,94,8.1,7.5,2,76
5463,Aditya Lokhande,8,77,5.2,1,6,68
5464,Akash Roy,3,66,8.3,3.1,6,84
5465,Akshay Borkar,2,73,5.2,7.8,6,86
5466,Aman Gupta,6,85,8.5,5.7,7,79
5467,Amit Chavan,1,69,5.2,2.5,4,95
5468,Ananya Thakur,4,62,5.5,6.5,9,65
5469,Aniket Gawande,6,93,5.7,7.3,4,82
5470,Anjali Salve,3,81,5.9,4.4,5,59
5471,Arjun Das,6,76,6.6,2.1,6,84
5472,Aryan Mane,5,82,7.6,2.8,10,54
5473,Ashish Joshi,8,90,8.6,7.6,6,79
5474,Ayush More,2,60,7.1,2.1,9,40
5475,Bhavna Raut,1,78,7.1,3.2,3,82
5476,Chetan Sawant,6,70,6.3,2,2,56
5477,Deepak Rathod,3,63,8.2,1.7,6,53
5478,Deepika Iyer,8,61,5.4,4.7,10,58
5479,Dhruv Pandey,1,78,6.2,3.8,4,63
5480,Divya Verma,6,82,5.4,1.3,4,47
5481,Gaurav Kulkarni,10,80,5.9,2,3,71
5482,Isha Agrawal,1,92,7.3,1.3,10,46
5483,Karan Suryawanshi,4,78,5.5,1.2,2,70
5484,Kavya Chaudhary,9,84,5.4,2.2,7,60
5485,Kiran Reddy,6,93,8.3,6.2,5,73
5486,Kunal Dubey,2,86,5.5,1.1,5,48
5487,Manish Patil,3,97,7.4,3.1,8,94
5488,Meera Deshmukh,8,69,6.4,5,5,40
5489,Mohit Mehta,9,92,8.6,6.2,2,87
5490,Neha Wagh,4,88,7.8,5.7,7,59
5491,Nikhil Yadav,5,83,5.2,7.9,2,86
5492,Nisha Nair,8,60,8.6,2.9,9,73
5493,Pallavi Saxena,2,82,6.7,1,10,86
5494,Pankaj Sharma,3,95,6.2,1.3,9,71
5495,Pooja Jadhav,8,86,7.7,1.7,5,84
5496,Prakash Mishra,2,60,7.9,7.8,5,76
5497,Priya Bhosale,8,71,6.2,5,7,78
5498,Rahul Tiwari,5,83,6.4,6.6,9,72
5499,Raj Pande,10,93,5.6,7.9,8,54
5500,Rakesh Kapoor,1,78,7.4,6.9,6,87
5501,Riya Pawar,10,95,8.8,3.9,9,87
5502,Rohan Khan,3,92,6.7,7.1,5,80
5503,Rohit Kale,1,70,9,4,8,55
5504,Sachin Gaikwad,8,67,5.7,1.8,4,62
5505,Sakshi Desai,6,97,8.2,4.8,6,80
5506,Sameer Dhumal,9,84,8.7,7.4,9,50
5507,Sana Malik,2,94,7.8,6.5,4,46
5508,Sanjay Ingale,1,97,5.4,3.8,7,62
5509,Sanya Singh,6,77,6.3,7,4,70
5510,Shivam Shinde,9,61,5.3,4.2,5,90
5511,Shraddha Naik,5,97,7.4,5.8,4,57
5512,Shreya Kadam,8,83,9,3.3,7,52
5513,Sneha Lokhande,10,64,6.5,2.4,8,79
5514,Sonali Roy,9,81,5.7,3.2,9,89
5515,Sonal Borkar,6,61,6.1,7.1,5,87
5516,Sourabh Gupta,7,71,7.3,7.9,3,75
5517,Tanmay Chavan,6,74,7.3,2.8,10,40
5518,Tanya Thakur,7,78,5.9,2.2,5,76
5519,Varun Gawande,6,83,8,1.5,7,46
5520,Vikas Salve,6,94,5.4,6.3,5,84
5521,Vijay Das,5,74,7.5,4.7,9,91
5522,Vishal Mane,7,90,6.7,4.9,2,74
5523,Yash Joshi,8,98,5.5,1.3,2,53
5524,Yogesh More,10,90,7.5,1.6,5,56
5525,Zoya Raut,7,70,7.7,7.4,5,80
5526,Aarav Sawant,2,87,6.8,5,8,82
5527,Aditi Rathod,6,71,8.2,2.5,6,85
5528,Aditya Iyer,4,79,7,2.5,4,45
5529,Akash Pandey,1,86,6.1,2.7,2,81
5530,Akshay Verma,1,72,8.8,1.4,9,93
5531,Aman Kulkarni,6,60,8.8,1.3,6,41
5532,Amit Agrawal,10,94,5.4,6,10,64
5533,Ananya Suryawanshi,6,89,8.8,2.8,4,81
5534,Aniket Chaudhary,5,65,8.1,3.7,4,69
5535,Anjali Reddy,1,75,5.4,4.8,4,93
5536,Arjun Dubey,7,70,7.1,3.2,5,77
5537,Aryan Patil,1,100,5.1,4.4,3,60
5538,Ashish Deshmukh,9,98,7.4,7.1,3,74
5539,Ayush Mehta,9,88,8.7,2.7,9,79
5540,Bhavna Wagh,10,78,6.5,6.5,8,83
5541,Chetan Yadav,3,62,7,2.8,6,55
5542,Deepak Nair,2,70,5.9,2.3,6,91
5543,Deepika Saxena,3,63,7.2,1.5,6,95
5544,Dhruv Sharma,8,92,8.2,5.8,7,52
5545,Divya Jadhav,3,63,5.9,3.9,4,51
5546,Gaurav Mishra,9,87,7.2,6.4,9,61
5547,Isha Bhosale,2,99,6.4,1.9,2,57
5548,Karan Tiwari,1,72,8,5.2,8,50
5549,Kavya Pande,3,88,7.8,1.1,9,49
5550,Kiran Kapoor,8,96,7.8,2.6,6,79
5551,Kunal Pawar,7,77,6.5,5.3,4,93
5552,Manish Khan,4,78,7.4,1.4,9,45
5553,Meera Kale,7,68,7.6,3.6,9,71
5554,Mohit Gaikwad,7,77,7.7,4.9,10,55
5555,Neha Desai,6,95,7.3,6.1,2,53
5556,Nikhil Dhumal,6,87,8.5,5.9,7,72
5557,Nisha Malik,2,68,6,2,2,47
5558,Pallavi Ingale,3,81,5.2,1.5,2,44
5559,Pankaj Singh,6,88,8.9,3.6,2,88
5560,Pooja Shinde,2,63,5.2,2.7,8,64
5561,Prakash Naik,5,91,8.6,3.1,8,43
5562,Priya Kadam,2,68,7.4,3.4,10,89
5563,Rahul Lokhande,8,72,8.7,3.8,7,76
5564,Raj Roy,2,77,7.3,4.6,7,81
5565,Rakesh Borkar,1,80,8.3,1.1,3,74
5566,Riya Gupta,7,97,7.9,3.1,8,66
5567,Rohan Chavan,3,69,7.1,2.9,10,83
5568,Rohit Thakur,4,70,6.5,2.7,5,59
5569,Sachin Gawande,4,75,5,6.5,8,78
5570,Sakshi Salve,3,95,6,2.8,6,89
5571,Sameer Das,8,99,8.8,2.1,6,86
5572,Sana Mane,7,78,6.1,7,9,71
5573,Sanjay Joshi,3,88,8,3.7,4,42
5574,Sanya More,7,97,7,2.3,9,40
5575,Shivam Raut,8,94,6.2,6.3,10,64
5576,Shraddha Sawant,6,87,9,5.6,3,77
5577,Shreya Rathod,6,82,5.2,7.6,6,44
5578,Sneha Iyer,10,100,7.3,7.1,2,63
5579,Sonali Pandey,5,69,6.8,5.9,5,62
5580,Sonal Verma,4,74,5.3,2.1,5,65
5581,Sourabh Kulkarni,6,89,5.9,4.4,7,71
5582,Tanmay Agrawal,9,60,7.8,1.8,5,55
5583,Tanya Suryawanshi,8,80,5.4,4.8,5,73
5584,Varun Chaudhary,1,95,8.2,7.4,8,65
5585,Vikas Reddy,5,67,7.5,1,8,91
5586,Vijay Dubey,8,92,5.4,7.1,2,58
5587,Vishal Patil,3,76,6.1,4.8,5,91
5588,Yash Deshmukh,10,95,5.5,2.1,8,93
5589,Yogesh Mehta,9,86,8.2,7,2,57
5590,Zoya Wagh,9,66,7.1,4.8,6,62
5591,Aarav Yadav,1,90,5,4.1,6,79
5592,Aditi Nair,6,62,7.2,4.5,8,65
5593,Aditya Saxena,6,69,6.9,2,8,79
5594,Akash Sharma,7,96,7.6,1.8,6,54
5595,Akshay Jadhav,9,95,5.1,5.6,5,93
5596,Aman Mishra,4,61,5.1,7.2,9,79
5597,Amit Bhosale,6,75,6.4,5.9,5,44
5598,Ananya Tiwari,7,63,7.8,6.9,5,53
5599,Aniket Pande,8,71,7.7,6.9,5,74
5600,Anjali Kapoor,8,99,6.1,1.2,5,56
5601,Arjun Pawar,4,67,5.9,6.4,7,62
5602,Aryan Khan,10,86,7.7,6.4,7,76
5603,Ashish Kale,1,92,5.1,3.4,10,59
5604,Ayush Gaikwad,5,96,7.2,3.9,6,90
5605,Bhavna Desai,7,74,6.7,6.2,8,74
5606,Chetan Dhumal,1,88,6,7.9,4,63
5607,Deepak Malik,5,79,7.1,7.9,10,55
5608,Deepika Ingale,6,64,5.9,4.3,10,56
5609,Dhruv Singh,7,69,7.3,6.5,7,42
5610,Divya Shinde,2,90,5.6,4.3,8,44
5611,Gaurav Naik,3,88,6.6,7.1,7,83
5612,Isha Kadam,3,81,7,5.5,3,83
5613,Karan Lokhande,7,92,5.1,7.6,10,44
5614,Kavya Roy,4,88,7.4,8,8,70
5615,Kiran Borkar,6,73,8,3.3,5,58
5616,Kunal Gupta,8,72,8.8,7.9,4,79
5617,Manish Chavan,8,98,5.8,5.8,8,73
5618,Meera Thakur,2,99,5.8,2.7,5,84
5619,Mohit Gawande,10,61,6.2,1,9,74
5620,Neha Salve,2,92,8.6,5.8,3,51
5621,Nikhil Das,1,65,6.6,2.6,6,77
5622,Nisha Mane,1,95,6.2,2.6,3,86
5623,Pallavi Joshi,3,84,8,4.9,8,95
5624,Pankaj More,9,88,5.2,1.2,5,79
5625,Pooja Raut,3,88,7.2,3.9,3,62
5626,Prakash Sawant,7,84,6.8,6.6,6,68
5627,Priya Rathod,5,70,7.5,1.2,7,47
5628,Rahul Iyer,1,93,7.9,5.4,4,75
5629,Raj Pandey,5,82,6.3,2.1,10,47
5630,Rakesh Verma,1,82,7.5,7,2,54
5631,Riya Kulkarni,5,73,7.1,3.7,4,68
5632,Rohan Agrawal,6,60,5.5,6.7,4,66
5633,Rohit Suryawanshi,6,82,8.5,6.1,10,61
5634,Sachin Chaudhary,3,74,8,7.1,4,76
5635,Sakshi Reddy,8,87,8.7,4.6,3,91
5636,Sameer Dubey,6,74,7.9,4.4,7,91
5637,Sana Patil,3,99,6,1.3,4,68
5638,Sanjay Deshmukh,5,87,6.7,4.7,4,70
5639,Sanya Mehta,2,78,6.5,4.7,4,65
5640,Shivam Wagh,10,89,5.1,5.2,6,90
5641,Shraddha Yadav,8,86,6.6,1.9,8,88
5642,Shreya Nair,3,85,6.4,4.8,6,43
5643,Sneha Saxena,7,83,5,4.2,10,84
5644,Sonali Sharma,7,98,8.4,5.2,4,41
5645,Sonal Jadhav,7,73,5.6,5.6,9,79
5646,Sourabh Mishra,1,77,7,3.5,8,58
5647,Tanmay Bhosale,9,70,8.1,4.5,2,69
5648,Tanya Tiwari,10,83,7.4,3.8,8,83
5649,Varun Pande,10,100,5.7,6.4,10,53
5650,Vikas Kapoor,10,84,7.5,6.6,8,47
5651,Vijay Pawar,10,68,8,3.1,4,71
5652,Vishal Khan,8,97,8.4,2.8,5,86
5653,Yash Kale,1,92,6.3,5.7,9,46
5654,Yogesh Gaikwad,5,78,5.1,6.4,4,61
5655,Zoya Desai,3,66,7.4,1.1,6,70
5656,Aarav Dhumal,3,76,5.9,4,7,52
5657,Aditi Malik,9,92,8.1,3.2,9,87
5658,Aditya Ingale,9,83,7.7,6.4,10,73
5659,Akash Singh,6,67,8.1,2,8,68
5660,Akshay Shinde,8,66,8.9,6.4,5,47
5661,Aman Naik,2,99,7.3,5.6,5,43
5662,Amit Kadam,3,78,8.6,6.9,7,49
5663,Ananya Lokhande,9,88,7.6,7.9,2,41
5664,Aniket Roy,5,74,5.7,4.3,5,69
5665,Anjali Borkar,6,63,8.2,5.9,5,88
5666,Arjun Gupta,5,76,7.8,6,10,82
5667,Aryan Chavan,3,88,8.9,6.9,9,52
5668,Ashish Thakur,9,73,6,4.6,4,50
5669,Ayush Gawande,8,84,6.3,1.8,7,69
5670,Bhavna Salve,7,77,8.3,7.9,6,83
5671,Chetan Das,4,73,5.3,1.4,9,83
5672,Deepak Mane,7,70,7.5,7.7,6,69
5673,Deepika Joshi,10,70,7.1,2.8,7,54
5674,Dhruv More,7,70,5.7,4.4,8,67
5675,Divya Raut,5,89,5.7,7.7,9,81
5676,Gaurav Sawant,3,73,8.2,5.7,8,89
5677,Isha Rathod,6,90,5.1,5.1,4,44
5678,Karan Iyer,4,72,8,3.3,8,83
5679,Kavya Pandey,7,73,7.9,3,4,81
5680,Kiran Verma,1,97,7.6,1.2,8,51
5681,Kunal Kulkarni,2,95,6.6,5.1,10,43
5682,Manish Agrawal,8,76,5.1,4,6,57
5683,Meera Suryawanshi,4,71,8.2,2.6,10,55
5684,Mohit Chaudhary,5,89,5.5,3.7,3,46
5685,Neha Reddy,6,62,6.1,7.6,5,54
5686,Nikhil Dubey,5,78,8.8,6.9,9,50
5687,Nisha Patil,8,84,6.2,4,8,89
5688,Pallavi Deshmukh,3,87,6,7.9,4,44
5689,Pankaj Mehta,8,64,8.9,4.2,6,69
5690,Pooja Wagh,3,60,5.3,3.4,2,58
5691,Prakash Yadav,4,71,5.6,3.7,9,87
5692,Priya Nair,6,64,6.8,7.1,3,66
5693,Rahul Saxena,9,80,8.2,2.9,7,72
5694,Raj Sharma,3,97,8.5,2.6,6,62
5695,Rakesh Jadhav,6,71,8,7.7,7,85
5696,Riya Mishra,1,78,8.9,6.1,5,77
5697,Rohan Bhosale,1,68,5.1,6.3,2,70
5698,Rohit Tiwari,8,61,7.5,6.2,7,62
5699,Sachin Pande,8,88,5.5,5.8,10,65
5700,Sakshi Kapoor,4,70,8.6,1.6,7,54
5701,Sameer Pawar,7,82,8.7,6.3,2,76
5702,Sana Khan,4,88,6.2,2.7,2,56
5703,Sanjay Kale,3,94,8.3,1.9,4,56
5704,Sanya Gaikwad,5,67,7.5,7.9,4,66
5705,Shivam Desai,4,83,5.4,1.2,3,91
5706,Shraddha Dhumal,9,97,7.4,1.2,10,64
5707,Shreya Malik,5,79,8.9,3.2,8,90
5708,Sneha Ingale,4,61,6.2,6.9,8,69
5709,Sonali Singh,6,70,5,7.8,10,44
5710,Sonal Shinde,8,92,8.9,1.8,9,72
5711,Sourabh Naik,3,92,6.7,3.8,3,91
5712,Tanmay Kadam,10,72,6.7,6.1,2,89
5713,Tanya Lokhande,5,68,7.9,5.5,8,50
5714,Varun Roy,7,71,7.4,2.6,10,55
5715,Vikas Borkar,10,69,6.2,3.3,8,78
5716,Vijay Gupta,5,90,5.4,5.2,9,64
5717,Vishal Chavan,2,94,8.3,1.2,7,86
5718,Yash Thakur,8,61,6.9,6.3,6,69
5719,Yogesh Gawande,1,90,7.7,2.9,3,53
5720,Zoya Salve,5,90,8.4,6.8,8,58
5721,Aarav Das,10,85,5.1,5.8,4,46
5722,Aditi Mane,5,95,8.4,5.5,4,56
5723,Aditya Joshi,7,61,8,6.4,9,82
5724,Akash More,6,88,8.8,1.5,7,52
5725,Akshay Raut,3,65,5.9,2.8,6,64
5726,Aman Sawant,4,96,6.3,4.7,9,50
5727,Amit Rathod,6,80,7.6,6.4,8,67
5728,Ananya Iyer,2,63,8.7,6.9,6,94
5729,Aniket Pandey,5,90,9,3.7,10,82
5730,Anjali Verma,5,90,6.7,6.6,2,82
5731,Arjun Kulkarni,9,79,7.2,2.5,6,54
5732,Aryan Agrawal,2,72,5.7,1.6,5,57
5733,Ashish Suryawanshi,9,60,7.8,2.7,3,45
5734,Ayush Chaudhary,5,97,8.3,7.3,8,91
5735,Bhavna Reddy,7,67,8.2,4.8,2,93
5736,Chetan Dubey,6,94,6.4,4.4,8,58
5737,Deepak Patil,3,84,8.9,6.2,8,79
5738,Deepika Deshmukh,10,88,5.5,1.1,6,51
5739,Dhruv Mehta,3,88,7,1.8,4,76
